RunDetails_FileName,RunDetails_FilePath,RunDetails_LoadNumber,RunDetails_Equipment,RunDetails_RunRecipe,RunDetails_RunStart,RunDetails_RunEnd,RunDetails_RunDuration,RunDetails_FileLength,RunDetails_OperatorName,RunDetails_ExportControl,RunDetails_IP,PartInformation_Index,PartInformation_WorkOrder,PartInformation_PartNumber,PartInformation_PartDescription,PartInformation_ToolLocation,PartInformation_Comment1,PartInformation_Comment2,PartInformation_Comment3,PartInformation_PartTCs,PartInformation_PartProbes
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,1,2185300,ACME-703,,,L=35,P=5-6,,TC5,MON24
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,1,2185300,ACME-703,,,L=35,P=5-6,,TC6,MON24
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,2,2185297,ACME-810,,,,,,TC29,MON3
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,2,2185297,ACME-810,,,,,,TC30,MON3
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,3,2183454,ACME-791,,,L=35,P=1-2-3-4,,TC1,MON8
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,3,2183454,ACME-791,,,L=35,P=1-2-3-4,,TC1,MON25
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,3,2183454,ACME-791,,,L=35,P=1-2-3-4,,TC2,MON8
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,3,2183454,ACME-791,,,L=35,P=1-2-3-4,,TC2,MON25
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,3,2183454,ACME-791,,,L=35,P=1-2-3-4,,TC3,MON8
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,3,2183454,ACME-791,,,L=35,P=1-2-3-4,,TC3,MON25
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,3,2183454,ACME-791,,,L=35,P=1-2-3-4,,TC4,MON8
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,3,2183454,ACME-791,,,L=35,P=1-2-3-4,,TC4,MON25
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,4,2183456,ACME-792,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,5,2183458,ACME-793,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,6,2184200,ACME-794,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,7,2184202,ACME-795,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,8,2184204,ACME-796,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,9,2184206,ACME-797,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,10,2184207,ACME-789,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,11,2184235,ACME-715,,,,,,TC16,MON9
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,11,2184235,ACME-715,,,,,,TC16,MON16
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,11,2184235,ACME-715,,,,,,TC17,MON9
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,11,2184235,ACME-715,,,,,,TC17,MON16
